id,customer_id,order_date,modified_date,ship_date,due_date,billing_address_id,shipping_address_id,credit_card_id,order_total,shipping_cost,tax_due,total_due,order_status
44440,12261,2019-12-12,2019-12-17,2019-12-19,2019-12-20,12276,12276,12747.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44441,22118,2019-12-09,2019-12-13,2019-12-14,2019-12-16,18824,18824,13210.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44442,14599,2019-12-14,2019-12-15,2019-12-16,2019-12-16,13883,13883,2698.0,699.0982,17.4775,55.9279,772.5036,COMPLETED
44443,17370,2019-12-14,2019-12-19,2019-12-19,2019-12-20,22274,22274,11022.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44444,13697,2019-12-15,2019-12-16,2019-12-16,2019-12-18,27466,27466,7331.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44445,17478,2019-12-17,2019-12-22,2019-12-24,2019-12-25,24063,24063,2325.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44446,17914,2019-12-15,2019-12-18,2019-12-18,2019-12-20,29253,29253,,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44447,12265,2019-12-13,2019-12-14,2019-12-16,2019-12-17,26417,26417,1171.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44448,28264,2019-12-13,2019-12-14,2019-12-15,2019-12-17,29096,29096,14148.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44449,28293,2019-12-17,2019-12-18,2019-12-20,2019-12-20,17579,17579,5339.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44450,28294,2019-12-14,2019-12-17,2019-12-18,2019-12-20,21824,21824,18626.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44451,28295,2019-12-18,2019-12-19,2019-12-21,2019-12-22,12858,12858,17780.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44452,20164,2019-12-17,2019-12-19,2019-12-20,2019-12-21,17009,17009,1133.0,2097.2946,17.4775,55.9279,2170.7000000000003,COMPLETED
44453,17923,2019-12-16,2019-12-17,2019-12-17,2019-12-18,28414,28414,7633.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44454,17926,2019-12-14,2019-12-18,2019-12-18,2019-12-19,19077,19077,8127.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44455,17513,2019-12-18,2019-12-19,2019-12-21,2019-12-22,23672,23672,15451.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44456,25560,2019-12-13,2019-12-16,2019-12-16,2019-12-16,15166,15166,4430.0,699.0982,17.4775,55.9279,772.5036,COMPLETED
44457,28196,2019-12-14,2019-12-14,2019-12-14,2019-12-14,23850,23850,2717.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44458,28247,2019-12-14,2019-12-17,2019-12-19,2019-12-21,25917,25917,15433.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44459,28288,2019-12-16,2019-12-20,2019-12-21,2019-12-22,12895,12895,988.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44460,20150,2019-12-19,2019-12-19,2019-12-19,2019-12-20,28141,28141,12452.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44461,17918,2019-12-19,2019-12-20,2019-12-22,2019-12-22,14083,14083,2806.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44462,14155,2019-12-20,2019-12-21,2019-12-21,2019-12-22,28385,28385,2742.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44463,19340,2019-12-18,2019-12-19,2019-12-20,2019-12-22,24087,24087,9373.0,6291.8838000000005,17.4775,55.9279,6365.2892,COMPLETED
44464,22120,2019-12-16,2019-12-18,2019-12-19,2019-12-19,29616,29616,,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44465,14613,2019-12-18,2019-12-19,2019-12-20,2019-12-20,14713,14713,15909.0,5592.7856,17.4775,55.9279,5666.191,COMPLETED
44466,26640,2019-12-19,2019-12-24,2019-12-24,2019-12-26,14085,14085,12890.0,699.0982,17.4775,55.9279,772.5036,COMPLETED
44467,11070,2019-12-20,2019-12-21,2019-12-21,2019-12-23,22487,22487,15127.0,20399.94,84.9998,271.9992,20756.939,COMPLETED
44468,11075,2019-12-16,2019-12-16,2019-12-18,2019-12-19,23337,23337,3176.0,16874.949999999997,84.3748,269.9992,17229.323999999997,COMPLETED
44469,17734,2019-12-17,2019-12-19,2019-12-20,2019-12-21,26547,26547,8583.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44470,17735,2019-12-17,2019-12-17,2019-12-18,2019-12-20,14658,14658,9405.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44471,25561,2019-12-16,2019-12-17,2019-12-19,2019-12-21,14412,14412,8021.0,2097.2946,17.4775,55.9279,2170.7000000000003,COMPLETED
44472,13685,2019-12-17,2019-12-22,2019-12-24,2019-12-25,22684,22684,3737.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44473,28255,2019-12-18,2019-12-22,2019-12-24,2019-12-26,26353,26353,11028.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44474,14601,2019-12-18,2019-12-21,2019-12-23,2019-12-24,14321,14321,13859.0,6291.8838000000005,17.4775,55.9279,6365.2892,COMPLETED
44475,11101,2019-12-16,2019-12-21,2019-12-22,2019-12-23,26896,26896,11628.0,3399.99,84.9998,271.9992,3756.989,COMPLETED
44476,17913,2019-12-20,2019-12-22,2019-12-24,2019-12-26,21486,21486,15106.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44477,17922,2019-12-19,2019-12-20,2019-12-20,2019-12-21,28472,28472,5004.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44478,17726,2019-12-20,2019-12-20,2019-12-20,2019-12-20,15838,15838,14041.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44479,29391,2019-12-20,2019-12-25,2019-12-26,2019-12-27,18676,18676,1245.0,30374.91,84.3748,269.9992,30729.284,COMPLETED
44480,25891,2019-12-21,2019-12-23,2019-12-25,2019-12-26,27515,27515,11742.0,6749.98,84.3748,269.9992,7104.353999999999,COMPLETED
44481,29757,2019-12-19,2019-12-23,2019-12-24,2019-12-24,1070,1070,13246.0,52779.2305,790.9417,2531.0135,56101.1857,COMPLETED
44482,29668,2019-12-18,2019-12-18,2019-12-18,2019-12-18,573,573,16871.0,838.9178,12.5838,40.2681,891.7697000000001,COMPLETED
44483,29611,2019-12-21,2019-12-24,2019-12-26,2019-12-28,862,862,5758.0,11658.6491,90.5199,289.6636,12038.8326,COMPLETED
44484,29620,2019-12-23,2019-12-23,2019-12-25,2019-12-25,503,503,5577.0,24514.728,245.4299,785.3757,25545.5336,COMPLETED
44485,30058,2019-12-23,2019-12-23,2019-12-24,2019-12-25,510,510,3088.0,4049.988,121.4996,388.7988,4560.286399999999,COMPLETED
44486,29548,2019-12-18,2019-12-20,2019-12-22,2019-12-22,498,498,5528.0,4827.1768,18.2552,58.4166,4903.848599999999,COMPLETED
44487,29955,2019-12-19,2019-12-20,2019-12-21,2019-12-23,756,756,13712.0,65861.94,1258.7314,4027.9405,71148.6119,COMPLETED
44488,29888,2019-12-20,2019-12-21,2019-12-22,2019-12-24,930,930,2364.0,73586.3092,985.5947,3153.903,77725.80690000001,COMPLETED
44489,29717,2019-12-21,2019-12-23,2019-12-24,2019-12-26,851,851,15882.0,24700.7166,308.52,987.264,25996.5006,COMPLETED
44490,29539,2019-12-21,2019-12-26,2019-12-28,2019-12-28,480,480,181.0,10271.175,101.5917,325.0934,10697.860100000002,COMPLETED
44491,29555,2019-12-22,2019-12-25,2019-12-27,2019-12-27,772,772,1163.0,9443.353,102.8227,329.0327,9875.2084,COMPLETED
44492,29818,2019-12-23,2019-12-27,2019-12-27,2019-12-27,1104,1104,14559.0,81789.3351,2026.8896,6486.0468,90302.2715,COMPLETED
44493,30011,2019-12-22,2019-12-25,2019-12-27,2019-12-28,969,969,4459.0,18630.3458,193.9547,620.655,19444.9555,COMPLETED
44494,29509,2019-12-21,2019-12-21,2019-12-22,2019-12-24,816,816,8979.0,75900.27590000001,856.0917,2739.4933,79495.86090000001,COMPLETED
44495,29813,2019-12-21,2019-12-23,2019-12-23,2019-12-25,446,446,12279.0,28436.316,122.2584,391.2268,28949.8012,COMPLETED
44496,29892,2019-12-23,2019-12-27,2019-12-29,2019-12-29,476,476,11072.0,100317.6427,894.0681,2861.0179,104072.7287,COMPLETED
44497,29988,2019-12-19,2019-12-24,2019-12-26,2019-12-27,478,478,9855.0,6273.4161,36.1719,115.75,6425.338000000001,COMPLETED
44498,29946,2019-12-21,2019-12-21,2019-12-23,2019-12-25,462,462,14454.0,62833.0259,463.8314,1484.2606,64781.117900000005,COMPLETED
44499,29680,2019-12-19,2019-12-19,2019-12-19,2019-12-20,509,509,18049.0,42613.374,365.1033,1168.3305,44146.8078,COMPLETED
44500,29865,2019-12-19,2019-12-19,2019-12-21,2019-12-22,1032,1032,11840.0,7815.010300000001,141.0457,451.3461,8407.402100000001,COMPLETED
44501,29773,2019-12-23,2019-12-24,2019-12-25,2019-12-25,832,832,19181.0,68637.4991,591.1508,1891.6827,71120.33260000001,COMPLETED
44502,29961,2019-12-19,2019-12-24,2019-12-24,2019-12-26,758,758,3274.0,47005.5024,537.4912,1719.9719,49262.96549999999,COMPLETED
44503,29554,2019-12-23,2019-12-26,2019-12-28,2019-12-30,776,776,1684.0,4686.229600000001,90.8008,290.5626,5067.593000000001,COMPLETED
44504,30074,2019-12-23,2019-12-24,2019-12-24,2019-12-26,534,534,18260.0,61333.3934,599.4978,1918.3929,63851.2841,COMPLETED
44505,30056,2019-12-23,2019-12-27,2019-12-28,2019-12-30,1052,1052,1896.0,62342.8556,1051.2511,3364.0035,66758.1102,COMPLETED
44506,29749,2019-12-22,2019-12-27,2019-12-29,2019-12-29,974,974,6675.0,63504.5746,1070.1375,3424.44,67999.15209999999,COMPLETED
44507,29945,2019-12-21,2019-12-22,2019-12-23,2019-12-23,919,919,6777.0,88511.35209999999,1182.9278,3785.3689,93479.6488,COMPLETED
44508,29764,2019-12-18,2019-12-19,2019-12-20,2019-12-20,611,611,11717.0,7969.7191,125.8377,402.6806,8498.2374,COMPLETED
44509,30117,2019-12-22,2019-12-25,2019-12-26,2019-12-26,596,596,4623.0,78540.46549999999,1309.7077,4191.0645,84041.2377,COMPLETED
44510,29728,2019-12-23,2019-12-23,2019-12-25,2019-12-27,1103,1103,9043.0,3499.176,52.4876,167.9604,3719.624,COMPLETED
44511,29571,2019-12-21,2019-12-26,2019-12-26,2019-12-27,864,864,14363.0,26385.4815,304.7896,975.3266,27665.5977,COMPLETED
44512,30042,2019-12-22,2019-12-24,2019-12-24,2019-12-26,523,523,10628.0,3355.6712,50.3351,161.0722,3567.0785,COMPLETED
44513,29582,2019-12-21,2019-12-25,2019-12-27,2019-12-28,848,848,1359.0,70975.75,1307.722,4184.7103,76468.1823,COMPLETED
44514,30107,2019-12-23,2019-12-26,2019-12-28,2019-12-28,1099,1099,6386.0,56660.6887,1279.9444,4095.822,62036.4551,COMPLETED
44515,29675,2019-12-18,2019-12-20,2019-12-21,2019-12-22,765,765,18323.0,12685.8477,164.651,526.8832,13377.3819,COMPLETED
44516,29585,2019-12-20,2019-12-24,2019-12-24,2019-12-24,841,841,972.0,1677.8356,12.5838,40.2681,1730.6875000000002,COMPLETED
44517,30076,2019-12-23,2019-12-27,2019-12-28,2019-12-30,1076,1076,4941.0,86056.9553,747.705,2392.656,89197.3163,COMPLETED
44518,29624,2019-12-20,2019-12-25,2019-12-26,2019-12-26,938,30,204.0,113726.6959,3836.639,12277.2447,129840.57959999998,COMPLETED
44519,29569,2019-12-19,2019-12-21,2019-12-22,2019-12-23,562,562,13917.0,2146.962,64.4089,206.1084,2417.4793,COMPLETED
44520,29703,2019-12-20,2019-12-21,2019-12-22,2019-12-24,1001,1001,15090.0,67942.0729,1733.685,5547.7921,75223.55,COMPLETED
44521,30100,2019-12-19,2019-12-23,2019-12-24,2019-12-24,1028,1028,3368.0,50821.2777,784.3746,2509.9987,54115.651,COMPLETED
44522,30091,2019-12-20,2019-12-21,2019-12-23,2019-12-24,784,784,6005.0,81411.6846,785.5371,2513.7186,84710.94029999999,COMPLETED
44523,29925,2019-12-22,2019-12-25,2019-12-25,2019-12-25,840,840,5343.0,88456.2447,2232.9424,7145.4158,97834.6029,COMPLETED
44524,29664,2019-12-20,2019-12-24,2019-12-24,2019-12-25,770,770,7167.0,32516.304,122.4128,391.7208,33030.4376,COMPLETED
44525,29510,2019-12-22,2019-12-23,2019-12-23,2019-12-23,540,540,14729.0,74161.1011,1241.3988,3972.4763,79374.97619999999,COMPLETED
44526,29789,2019-12-22,2019-12-23,2019-12-23,2019-12-24,501,501,18316.0,38209.6495,495.9371,1586.9986,40292.5852,COMPLETED
44527,29558,2019-12-18,2019-12-19,2019-12-20,2019-12-20,500,500,11282.0,54967.638,183.767,588.0543,55739.4593,COMPLETED
44528,30111,2019-12-21,2019-12-25,2019-12-27,2019-12-27,598,598,569.0,78854.1903,3265.9701,10451.1044,92571.2648,COMPLETED
44529,30010,2019-12-22,2019-12-25,2019-12-27,2019-12-29,535,535,18831.0,419.4589,12.5838,40.2681,472.3108,COMPLETED
44530,29861,2019-12-20,2019-12-21,2019-12-23,2019-12-25,628,11382,16665.0,116965.8242,3154.1748,10093.3592,130213.3582,COMPLETED
44531,29724,2019-12-20,2019-12-21,2019-12-22,2019-12-24,829,829,6126.0,68611.65890000001,686.7025,2197.4479,71495.80930000001,COMPLETED
44532,29493,2019-12-20,2019-12-25,2019-12-26,2019-12-27,970,970,9478.0,10734.81,64.4089,206.1084,11005.3273,COMPLETED
44533,29698,2019-12-23,2019-12-24,2019-12-25,2019-12-26,497,497,11745.0,29292.4292,584.3838,1870.0282,31746.8412,COMPLETED
44534,29515,2019-12-19,2019-12-21,2019-12-21,2019-12-21,504,504,14184.0,106005.6656,2608.2679,8346.4572,116960.3907,COMPLETED
44535,29794,2019-12-23,2019-12-25,2019-12-25,2019-12-25,466,466,12102.0,26579.985500000003,708.7851,2268.1124,29556.883,COMPLETED
44536,29583,2019-12-20,2019-12-20,2019-12-22,2019-12-23,576,576,4789.0,6503.3541000000005,22.28,71.296,6596.9301000000005,COMPLETED
44537,29541,2019-12-23,2019-12-25,2019-12-27,2019-12-28,467,467,13667.0,115.3616,1.5622,4.999,121.9228,COMPLETED
44538,29716,2019-12-22,2019-12-24,2019-12-25,2019-12-26,1015,1015,13468.0,97887.0097,1738.2652,5562.4486,105187.7235,COMPLETED
44539,29830,2019-12-19,2019-12-19,2019-12-21,2019-12-23,553,553,16905.0,5786.4592,44.7144,143.0861,5974.2597000000005,COMPLETED
44540,29742,2019-12-19,2019-12-19,2019-12-19,2019-12-19,884,884,11011.0,47055.3319,1160.9752,3715.1205,51931.4276,COMPLETED
44541,30004,2019-12-19,2019-12-22,2019-12-24,2019-12-25,892,892,4842.0,91508.0895,1524.7491,4879.1971,97912.0357,COMPLETED
44542,29807,2019-12-19,2019-12-20,2019-12-21,2019-12-21,449,449,13366.0,28518.7697,487.665,1560.5279,30566.9626,COMPLETED
44543,29930,2019-12-20,2019-12-23,2019-12-25,2019-12-27,566,566,15648.0,1287.5674,11.3429,36.2971,1335.2074,COMPLETED
44544,29522,2019-12-23,2019-12-24,2019-12-26,2019-12-26,1040,1040,17861.0,46874.9047,630.0241,2016.0771,49521.0059,COMPLETED
44545,29866,2019-12-21,2019-12-21,2019-12-21,2019-12-22,588,588,8991.0,18041.4496,295.5892,945.8853,19282.9241,COMPLETED
44546,30022,2019-12-22,2019-12-26,2019-12-26,2019-12-28,1041,1041,18386.0,1749.588,52.4876,167.9604,1970.036,COMPLETED
44547,29705,2019-12-22,2019-12-22,2019-12-22,2019-12-23,459,459,6452.0,50280.5398,2079.663,6654.9216,59015.1244,COMPLETED
44548,30012,2019-12-20,2019-12-22,2019-12-22,2019-12-22,1077,1077,11652.0,419.4589,12.5838,40.2681,472.3108,COMPLETED
44549,29880,2019-12-22,2019-12-27,2019-12-28,2019-12-30,954,954,8663.0,91672.0938,1470.4511,4705.4436,97847.9885,COMPLETED
44550,29906,2019-12-23,2019-12-25,2019-12-27,2019-12-27,600,600,7475.0,85386.5156,862.3032,2759.3704,89008.1892,COMPLETED
44551,29901,2019-12-21,2019-12-23,2019-12-25,2019-12-25,1053,1053,9973.0,71866.9417,1230.9845,3939.1506,77037.0768,COMPLETED
44552,29507,2019-12-20,2019-12-25,2019-12-25,2019-12-27,972,972,13160.0,89464.8167,2943.1349,9418.0316,101825.9832,COMPLETED
44553,29968,2019-12-18,2019-12-21,2019-12-22,2019-12-23,915,915,13420.0,10124.97,182.2495,583.1983,10890.4178,COMPLETED
44554,29588,2019-12-19,2019-12-24,2019-12-24,2019-12-25,890,890,15842.0,1445.1898,22.28,71.296,1538.7658,COMPLETED
44555,29846,2019-12-22,2019-12-25,2019-12-25,2019-12-26,979,979,10234.0,75768.0369,904.3649,2893.9677,79566.3695,COMPLETED
44556,29523,2019-12-23,2019-12-23,2019-12-25,2019-12-26,593,593,15321.0,63337.9851,916.9965,2934.3889,67189.3705,COMPLETED
44557,30095,2019-12-21,2019-12-22,2019-12-24,2019-12-26,587,587,13104.0,90653.9422,844.6049,2702.7356,94201.2827,COMPLETED
44558,29731,2019-12-21,2019-12-24,2019-12-26,2019-12-27,802,802,161.0,1258.3767,25.1675,80.5361,1364.0803,COMPLETED
44559,29791,2019-12-21,2019-12-22,2019-12-23,2019-12-25,792,792,4835.0,23107.2841,523.6873,1675.7994,25306.7708,COMPLETED
44560,29785,2019-12-21,2019-12-25,2019-12-27,2019-12-27,533,533,6191.0,1115.2375000000002,28.8802,92.4168,1236.5345000000002,COMPLETED
44561,29787,2019-12-19,2019-12-21,2019-12-22,2019-12-24,869,869,11815.0,63200.1763,1265.4783,4049.5306,68515.1852,COMPLETED
44562,29963,2019-12-23,2019-12-24,2019-12-25,2019-12-26,913,913,8103.0,52745.099,578.9352,1852.5928,55176.627,COMPLETED
44563,29617,2019-12-19,2019-12-19,2019-12-21,2019-12-23,880,880,10270.0,96439.65,1432.5828,4584.2649,102456.4977,COMPLETED
44564,29853,2019-12-22,2019-12-23,2019-12-23,2019-12-24,1056,1056,12177.0,102765.7651,1038.5238,3323.2762,107127.5651,COMPLETED
44565,29756,2019-12-23,2019-12-23,2019-12-23,2019-12-24,963,963,2759.0,12089.5396,64.7762,207.2839,12361.5997,COMPLETED
44566,29774,2019-12-21,2019-12-23,2019-12-25,2019-12-26,564,564,15798.0,57150.2131,1149.5063,3678.4202,61978.1396,COMPLETED
44567,29521,2019-12-23,2019-12-23,2019-12-25,2019-12-27,1054,1054,1660.0,67269.77119999999,1408.1429,4506.0572,73183.97129999999,COMPLETED
44568,29688,2019-12-18,2019-12-19,2019-12-21,2019-12-22,785,785,11781.0,14513.789,69.5276,222.4884,14805.805,COMPLETED
44569,29511,2019-12-21,2019-12-25,2019-12-25,2019-12-27,1046,1046,6264.0,73305.57669999999,922.3921,2951.6547,77179.62349999999,COMPLETED
44570,29885,2019-12-22,2019-12-23,2019-12-23,2019-12-25,857,857,2470.0,101538.4525,1756.5729,5621.0332,108916.0586,COMPLETED
44571,29448,2019-12-23,2019-12-26,2019-12-27,2019-12-28,29763,29763,,16999.949999999997,84.9998,271.9992,17356.948999999997,COMPLETED
44572,28664,2019-12-20,2019-12-21,2019-12-22,2019-12-22,18007,18007,13261.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44573,25917,2019-12-23,2019-12-26,2019-12-27,2019-12-28,14778,14778,17701.0,3399.99,84.9998,271.9992,3756.989,COMPLETED
44574,11107,2019-12-21,2019-12-24,2019-12-24,2019-12-25,13816,13816,8849.0,3374.99,84.3748,269.9992,3729.364,COMPLETED
44575,11110,2019-12-21,2019-12-24,2019-12-24,2019-12-24,27334,27334,9230.0,13599.96,84.9998,271.9992,13956.959,COMPLETED
44576,28660,2019-12-18,2019-12-23,2019-12-25,2019-12-26,26952,26952,7042.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44577,28667,2019-12-20,2019-12-20,2019-12-22,2019-12-22,13949,13949,8971.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44578,28653,2019-12-20,2019-12-21,2019-12-23,2019-12-24,20364,20364,1931.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44579,28662,2019-12-24,2019-12-24,2019-12-25,2019-12-27,24139,24139,14662.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44580,13782,2019-12-23,2019-12-23,2019-12-25,2019-12-25,21141,21141,5628.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44581,11108,2019-12-22,2019-12-26,2019-12-28,2019-12-28,19596,19596,2633.0,3374.99,84.3748,269.9992,3729.364,COMPLETED
44582,11134,2019-12-22,2019-12-25,2019-12-25,2019-12-25,27527,27527,6223.0,3399.99,84.9998,271.9992,3756.989,COMPLETED
44583,18210,2019-12-24,2019-12-28,2019-12-30,2019-12-31,29719,29719,,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44584,28671,2019-12-25,2019-12-25,2019-12-27,2019-12-27,12389,12389,14573.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44585,28790,2019-12-21,2019-12-26,2019-12-26,2019-12-28,23952,23952,5521.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44586,28794,2019-12-26,2019-12-26,2019-12-26,2019-12-28,23727,23727,2801.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44587,28627,2019-12-22,2019-12-27,2019-12-27,2019-12-28,12780,12780,1288.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44588,26683,2019-12-26,2019-12-31,2019-12-31,2020-01-01,17148,17148,949.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44589,11104,2019-12-26,2019-12-29,2019-12-30,2019-12-31,17189,17189,10254.0,13599.96,84.9998,271.9992,13956.959,COMPLETED
44590,13795,2019-12-23,2019-12-24,2019-12-24,2019-12-26,26049,26049,2173.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44591,17987,2019-12-27,2019-12-28,2019-12-28,2019-12-29,13885,13885,13021.0,4893.6874,17.4775,55.9279,4967.092799999999,COMPLETED
44592,28761,2019-12-23,2019-12-24,2019-12-24,2019-12-24,25236,25236,2294.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44593,28645,2019-12-25,2019-12-25,2019-12-27,2019-12-29,25842,25842,3831.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44594,18250,2019-12-22,2019-12-27,2019-12-27,2019-12-28,13049,13049,5230.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44595,11124,2019-12-22,2019-12-22,2019-12-23,2019-12-25,20811,20811,15348.0,3399.99,84.9998,271.9992,3756.989,COMPLETED
44596,18238,2019-12-27,2019-12-29,2019-12-29,2019-12-29,14055,14055,4298.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44597,12290,2019-12-26,2019-12-27,2019-12-28,2019-12-29,18049,18049,14849.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44598,29400,2019-12-28,2019-12-30,2019-12-30,2019-12-31,15955,15955,2398.0,10124.97,84.3748,269.9992,10479.344,COMPLETED
44599,28792,2019-12-23,2019-12-27,2019-12-27,2019-12-28,25044,25044,735.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44600,18243,2019-12-23,2019-12-27,2019-12-28,2019-12-28,12838,12838,11957.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44601,11117,2019-12-26,2019-12-26,2019-12-28,2019-12-28,29632,29632,,23799.93,84.9998,271.9992,24156.929,COMPLETED
44602,14702,2019-12-26,2019-12-28,2019-12-30,2020-01-01,27324,27324,10507.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44603,20167,2019-12-29,2020-01-01,2020-01-03,2020-01-05,20136,20136,19022.0,4893.6874,17.4775,55.9279,4967.092799999999,COMPLETED
44604,19364,2019-12-29,2019-12-29,2019-12-30,2019-12-31,21627,21627,16007.0,6291.8838000000005,17.4775,55.9279,6365.2892,COMPLETED
44605,28672,2019-12-28,2020-01-01,2020-01-03,2020-01-05,13177,13177,2011.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44606,28772,2019-12-29,2020-01-03,2020-01-03,2020-01-03,14326,14326,13609.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44607,28774,2019-12-27,2019-12-30,2019-12-31,2019-12-31,15160,15160,2609.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44608,18200,2019-12-28,2019-12-31,2019-12-31,2019-12-31,11798,11798,2811.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44609,18220,2019-12-28,2019-12-31,2019-12-31,2019-12-31,27084,27084,13250.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44610,18241,2019-12-26,2019-12-27,2019-12-27,2019-12-28,26266,26266,19164.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44611,13778,2019-12-29,2019-12-29,2019-12-31,2019-12-31,22302,22302,2634.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44612,28675,2019-12-26,2019-12-26,2019-12-26,2019-12-28,25607,25607,9376.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44613,28628,2019-12-30,2020-01-02,2020-01-03,2020-01-04,18728,18728,261.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44614,28650,2019-12-28,2019-12-29,2019-12-29,2019-12-29,21182,21182,7952.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44615,28654,2019-12-27,2019-12-27,2019-12-29,2019-12-30,13157,13157,16087.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44616,28655,2019-12-26,2019-12-26,2019-12-28,2019-12-29,13945,13945,14338.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44617,28666,2019-12-26,2019-12-27,2019-12-29,2019-12-29,27677,27677,9509.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44618,18205,2019-12-28,2020-01-02,2020-01-03,2020-01-03,29786,29786,,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44619,13789,2019-12-30,2019-12-31,2019-12-31,2020-01-02,29057,29057,11868.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44620,18204,2019-12-31,2020-01-02,2020-01-03,2020-01-05,29796,29796,,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44621,18217,2019-12-27,2019-12-28,2019-12-30,2019-12-30,23825,23825,12879.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44622,13771,2019-12-29,2019-12-30,2019-12-31,2019-12-31,28326,28326,15452.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44623,12301,2019-12-29,2019-12-31,2020-01-01,2020-01-01,25701,25701,10091.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44624,19357,2019-12-27,2019-12-30,2019-12-31,2020-01-01,15593,15593,17117.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44625,28658,2019-12-27,2019-12-29,2019-12-31,2019-12-31,28904,28904,18313.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44626,18272,2019-12-29,2019-12-31,2020-01-02,2020-01-04,14955,14955,5005.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44627,11109,2019-12-28,2020-01-01,2020-01-01,2020-01-02,20252,20252,10958.0,6749.98,84.3748,269.9992,7104.353999999999,COMPLETED
44628,11356,2020-01-01,2020-01-02,2020-01-02,2020-01-03,13309,13309,5303.0,23624.93,84.3748,269.9992,23979.304,COMPLETED
44629,18209,2019-12-27,2019-12-31,2019-12-31,2019-12-31,16268,16268,7792.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
